authorid,Author,Title,Summary,summary_credit,bookImgId,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Sub_Genre,Translation,Buy_Link,Read_Link,Listen_Link,Length,lon,lat,PublisherList
mheurtelou,Maude Heurtelou,Triyang,N/A,,mheurtelou39,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Pre Ak Iwen,N/A,,mheurtelou40,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Circles,N/A,,mheurtelou41,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Sezon,N/A,,mheurtelou42,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,"Teaspoons, Tablespoons And Cups",N/A,,mheurtelou43,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Days Of The Week,N/A,,mheurtelou44,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Mwa Nan Ane A,N/A,,mheurtelou45,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,23,,,
mheurtelou,Maude Heurtelou,Jou Ft Ak Jou Vakans,N/A,,mheurtelou46,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Silenn,N/A,,mheurtelou47,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,"Liv, Pye Ak Pous",N/A,,mheurtelou48,2014,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,24,,,
mheurtelou,Maude Heurtelou,Dakò Ak Pa Dakò,N/A,,mheurtelou49,2014,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,8,,,
mheurtelou,Maude Heurtelou,Ann Aprann Sou Tolerans,N/A,,mheurtelou50,2014,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,31,,,
mheurtelou,Maude Heurtelou,Princess Sunny,N/A,,mheurtelou51,2015,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,36,,,
mheurtelou,Maude Heurtelou,Sleeping Beauty,N/A,,mheurtelou52,2015,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,36,,,
mheurtelou,Maude Heurtelou,Yon Sak Pwa Majik,N/A,,mheurtelou53,2015,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,36,,,
mheurtelou,Maude Heurtelou,Twa Ti Kochon,N/A,,mheurtelou54,2015,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,36,,,
mheurtelou,Maude Heurtelou,Istwa Prince Wozita,N/A,,mheurtelou55,2015,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,32,,,
mheurtelou,Maude Heurtelou,Istwa Anita chapo wouj,N/A,,mheurtelou56,2015,English,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,30,,,
mheurtelou,Maude Heurtelou,Tap Tabadap Pap Pap-Pap!,N/A,,mheurtelou57,2017,Haitian Creole,Educa Vision,"Coconut Creek, FL",United States,coconut_creek_fl_united¬†states,Fiction (Novel),,n,#,#,#,20,,,
mwlewis,Maureen Warner-Lewis ,Notes To Masks,N/A,,mwlewis1,1977,English,Ethiope Publishing Corporation,Benin City,Nigeria,benin_city_nigeria,Nonfiction,,n,#,#,#,88,,,
mwlewis,Maureen Warner-Lewis ,E. Kamau Brathwaite's Masks: Essays & annotations (Caribbean critics series),N/A,,mwlewis3,1992,English,Institute of Caribbean Studies,Washington D.C.,United States,,Essay,,n,#,#,#,98,,,
mwlewis,Maureen Warner-Lewis ,Guinea's Other Suns: The African Dynamic in Trinidad Culture,N/A,,mwlewis2,1991,English,Majority Pr,New York,United States,,Nonfiction,,n,#,#,#,207,,,
mwlewis,Maureen Warner-Lewis ,Trinidad Yoruba: From Mother-Tongue to Memory,N/A,,mwlewis6,2009,English,University Alabama Press," Tuscaloosa, AL",United States,,Nonfiction,,n,#,#,#,304,,,
mwlewis,Maureen Warner-Lewis ,Guinea's Other Suns: The African Dynamic in Trinidad Culture (Second Edition),N/A,,mwlewis7,2015,English,University Press of the West Indies,Mona,Jamaica,,Nonfiction,,n,#,#,#,260,,,
mwlewis,Maureen Warner-Lewis ,"Central Africa in the Caribbean: Transcending Time, Transforming Cultures",N/A,,mwlewis4,2003,English,"University Press of the West Indies
",Mona,Jamaica,,Nonfiction,,n,#,#,#,428,,,
mwlewis,Maureen Warner-Lewis ,"Archibald Monteath: Igbo, Jamaican, Moravian",N/A,,mwlewis5,2007,English,"University Press of the West Indies
",Mona,Jamaica,,Nonfiction,,N,#,#,#,367,,,
maantoine,Max A Antoine,Louis Etienne Lysius Félicité Salomon Jeune,N/A,,maantoine1,1968,French,Impr. H. Deschamps,Port-au- Prince,Haiti,port_au_prince_haiti,Nonfiction,,n,#,#,#,222,,,
mfarquharson,May Farquharson,Fragments,N/A,,mfarquharson1,1922,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Poem,,n,#,#,#,NA,,,
mfarquharson,May Farquharson,The Valley,N/A,,mfarquharson2,1922,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Poem,,n,#,#,#,NA,,,
mfarquharson,May Farquharson,Alley Churchyard,N/A,,mfarquharson3,1922,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Poem,,n,#,#,#,NA,,,
mfarquharson,May Farquharson,Song of a Bird,N/A,,mfarquharson4,1922,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Poem,,n,#,#,#,NA,,,
mjin,Meiling Jin,The Thieving Summer,N/A,,mjin2,1993,English,Hamish Hamilton Ltd,London,England,london_ldn_england,Fiction (Novel),,n,#,#,#,128,,,
mjin,Meiling Jin,Song of the Boatwoman,N/A,,mjin3,1996,English,Peepal Tree Press Ltd,Leeds,England,leeds_england,Short Story,,n,#,#,#,140,,,
mjin,Meiling Jin,Gifts From my Grandmother,N/A,,mjin1,1985,English,Sheba Feminist Press,London,England,london_england,Poetry Collection,,n,#,#,#,80,,,
mabad,Mercedes Abad,Cuentos Eróticos de Navidad,N/A,,mabad1,1999,Spanish,Tusquets Editores S.A.,Barcelona,Spain,barcelona_spain,Anthology,,n,#,#,#,206,,,
mcollins,Merle Collins,Because the Dawn Breaks!,N/A,,mcollins1,1985,English,Karia Press,London,England,(london)_england,Poetry Collection,,n,#,#,#,93,,,
mcollins,Merle Collins,Lady in a Boat,N/A,,mcollins6,1999,English,Peepal Tree Press,Leeds,England,leeds_england,Poetry Collection,,n,#,#,#,95,,,
mcollins,Merle Collins,The Ladies are Upstairs,N/A,,mcollins7,2011,English,Peepal Tree Press,Leeds,England,leeds_england,Fiction (Short Story Collection),,n,#,#,#,160,,,
mcollins,Merle Collins,The Governor's Story: The Authorized Biography of Dame Hilda Bynoe,N/A,,mcollins8,2013,English,Peepal Tree Press,Leeds,England,leeds_england,Biography,,n,#,#,#,156,,,
mcollins,Merle Collins,Angel,N/A,,mcollins2,1987,English,The Women's Press Ltd.,London,England,(london)_england,Fiction (Novel),,n,#,#,#,256,,,
mcollins,Merle Collins,Rain Darling,N/A,,mcollins3,1990,English,The Women's Press Ltd.,London,England,(london)_england,Fiction (Short Story Collection),,n,#,#,#,184,,,
mcollins,Merle Collins,Rotten Pomerack,N/A,,mcollins4,1992,English,Virago Press Ltd,London,England,(london)_england,Poetry Collection,,n,#,#,#,77,,,
mcollins,Merle Collins,The Colour Of Forgetting,N/A,,mcollins5,1995,English,Virago Press Ltd,London,England,(london)_england,Fiction (Novel),,n,#,#,#,240,,,
mhodge,Merle Hodge,"Crick Crack, Monkey",N/A,,mhodge1,1970,English,Andre Deutsch Ltd,Budapest,Hungary,budapest_hungary,Fiction (Novel),,n,#,#,#,128,,,
mhodge,Merle Hodge,For the Life of Laetitia,N/A,,mhodge2,1993,English,"Farrar, Straus and Giroux","New York City, NY",United States,new_york_ny_united_states,Fiction (Novel),,n,#,#,#,213,,,
mhodge,Merle Hodge,"One Day, One Day, Congotay",N/A,,mhodge3,2022,English,Peepal Tree Press,Leeds,England,leeds_england,Fiction (Novel),,n,#,#,#,498,,,
mmorris,Mervyn Morris,Focus: An Anthology of Contemporary Jamaican Writing,N/A,,mmorris1,1956,English,Caribbean Authors Publishing Co.,Kingston,Jamaica,kingston_jamaica,Anthology,,n,#,#,#,294,,,
mmorris,Mervyn Morris,Louise Bennett in Print,N/A,,mmorris4,1982,English,Caribbean Quarterly,Mona,Jamaica,mona_jamaica,Nonfiction,,n,#,#,#,104,,,
mmorris,Mervyn Morris,The Faber Book of Contemporary Caribbean Short Stories,N/A,,mmorris8,1990,English,Faber and Faber,London,England,london_england,Fiction (Short Story Collection),,n,#,#,#,275,,,
mmorris,Mervyn Morris,Another Claude McKay a Poet of Love,N/A,,mmorris5,1985,English,NA,NA,NA,na_na,Poetry Collection,,n,#,#,#,NA,,,
mmorris,Mervyn Morris,On Holy Week: A Sequence of Poems for Radio,N/A,,mmorris2,1976,English,Pathways Publications,Kingston,Jamaica,kingston_jamaica,Poetry Collection,,n,#,#,#,30,,,
mmorris,Mervyn Morris,On Holy Week,N/A,,mmorris3,1976,English,Sangster's Book Stores,Kingston,Jamaica,kingston_jamaica,Poetry Collection,,n,#,#,#,30,,,
mmorris,Mervyn Morris,Gender In 'Summer lightning' And 'Talking Of trees',N/A,,mmorris7,1988,English,"Women and Development Studies, Institute of International Relations, University of the West Indies",Mona,Jamaica,mona_jamaica,Poetry Collection,,n,#,#,#,11,,,
mmorris,Mervyn Morris,Gender In Some Performance Poems,N/A,,mmorris6,1987,English,"Women and Development Studies, University of the West Indies",Mona,Jamaica,mona_jamaica,Poetry Collection,,n,#,#,#,NA,,,
manthony,Michael Anthony,Games Were Coming,N/A,,manthony1,1963,English,Heinemann,London,England,london__england,Fiction (Novel),,n,#,#,#,182,,,
manthony,Michael Anthony,Green Days by the River,N/A,,manthony3,1967,English,Heinemann,London,England,london__england,Fiction (Novel),,n,#,#,#,191,,,
manthony,Michael Anthony,In the Heat of the Day,N/A,,manthony4,1996,English,Heinemann,Oxford,England,oxford_england,Fiction (Novel),,n,#,#,#,269,,,
manthony,Michael Anthony,High Tide of Intrigue,N/A,,manthony5,2001,English,Heinemann,Oxford,England,oxford_england,Fiction (Novel),,n,#,#,#,252,,,
manthony,Michael Anthony,The Chieftain's Carnival and Other Stories,N/A,,manthony6,2007,English,Ian Randle Publishers,Kingston,Jamaica,kingston_jamaica,Fiction (Short Story Collection),,n,#,#,#,189,,,
manthony,Michael Anthony,Bright Road to El Dorado,N/A,,manthony7,2007,English,Ian Randle Publishers,Kingston,Jamaica,kingston_jamaica,Fiction (Novel),,n,#,#,#,139,,,
manthony,Michael Anthony,Michael Anthony's Tales for Young and Old,N/A,,manthony2,1967,English,Stockwell,North Devon,England,north_devon_england,Fiction (Short Story Collection),,n,#,#,#,184,,,
maubertin,Michael Aubertin,Neg Maron: Freedom Fighter,N/A,,maubertin2,2007,English,Caribbean Diaspora Press,"Brooklyn, NY",United States,brooklyn_ny_united¬†states,Fiction (Novel),,n,#,#,#,188,,,
maubertin,Michael Aubertin,Mighty Laughs,N/A,,maubertin1,1978,English,Lithographic Press,Castries,St. Lucia,castries_st.¬†lucia,Poetry Collection,,n,#,#,#,13,,,
mcozier,Michael Cozier,Forward Ever! Backward Never!,N/A,,mcozier1,1975,English,iUniverse," Bloomington, Indiana",United States,indianapolis_in_united¬†states,Fiction (Short Story Collection),,n,#,#,#,173,,,
msmith,Michael Smith,It A Come,N/A,,msmith1,1986,English,City Lights Publishers,London,England,london_england,Poetry Collection,,n,#,#,#,61,,,
mthelwell,Michael Thelwell,The Harder They Come,N/A,,mthelwell1,1980,English,Grove Press,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),,n,#,#,#,399,,,
mthelwell,Michael Thelwell,Nine Night Version: Excerpted By The Massachusetts Review From The Harder they Come,N/A,,mthelwell2,1980,English,Grove Press,"New York, NY",United States,new_york_ny_united_states,Nonfiction,,n,#,#,#,NA,,,
mmphilip,Michel Maxwell Philip,"Emmanuel Appadocca; Or, Blighted life, Volume 1",N/A,,mmphilip1,1845,English,Charles J. Skeet,London,England,london__england,Fiction (Novel),,n,#,#,#,337,,,
mmphilip,Michel Maxwell Philip,"Emmanuel Appadocca; Or, Blighted life, Volume 2",N/A,,mmphilip2,1854,English,Charles J. Skeet,London,England,london__england,Fiction (Novel),,n,#,#,#,260,,,
mcliff,Michelle Cliff,No Telephone to Heaven,N/A,,mcliff3,1987,English,Dutton,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),,n,#,#,#,211,,,
mcliff,Michelle Cliff,Bodies of Water,N/A,,mcliff4,1990,English,Dutton,"New York, NY",United States,new_york_ny_united_states,Fiction (Short Story Collection),,n,#,#,#,160,,,
mcliff,Michelle Cliff,Free Enterprise: A Novel of Mary Ellen Pleasant,N/A,,mcliff5,1993,English,Dutton,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),,n,#,#,#,224,,,
mcliff,Michelle Cliff,The Land of Look Behind and Claiming,N/A,,mcliff2,1985,English,Firebrand Books,"Ann Arbor, Michigan",United States,ann_arbor_mi_united¬†states,Anthology,,n,#,#,#,112,,,
mcliff,Michelle Cliff,The Store of a Million Items,N/A,,mcliff8,1998,English,Houghton Mifflin Company,"New York, NY",United States,new_york_ny_united_states,Fiction (Short Story Collection),,n,#,#,#,115,,,
mcliff,Michelle Cliff,Kein Himmel über Jamaika Roman,N/A,,mcliff7,1996,German,Orlanda Frauenverlag,Berlin,Germany,berlin_germany,Fiction (Novel),,y,#,#,#,253,,,
mcliff,Michelle Cliff,Claiming an Identity They Taught Me to Despise,N/A,,mcliff1,1980,English,Persephone Press,"Bath, Somerset",England,bath_england,Anthology,,n,#,#,#,64,,,
mcliff,Michelle Cliff,Abeng,N/A,,mcliff6,1995,English,Plume,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),,n,#,#,#,167,,,
mcliff,Michelle Cliff,Kein Telefon Zum Himmel,N/A,,mcliff9,2000,German,Unionsverlag,Zürich,Switzerland,zurich_switzerland,Fiction (Novel),,y,#,#,#,211,,,
mcliff,Michelle Cliff,Everything is Now: New and Collected Stories,N/A,,mcliff10,2009,English,University of Minnesota Press,"Minneapolis, Minnesota",United States,minneapolis_mn_united¬†states,Fiction (Short Story Collection),,n,#,#,#,248,,,
mcliff,Michelle Cliff,Into the Interior,N/A,,mcliff11,2010,English,University of Minnesota Press,"Minneapolis, Minnesota",United States,minneapolis_mn_united¬†states,Fiction (Novel),,n,#,#,#,128,,,
mgargar,Michelle Gargar,"Une Sprinteuse En Bout De Piste: Suivi De, Clarisse Et Son Gâché",N/A,,mgargar1,2002,French,Ibis Rouge,Matoury,French Guiana,matoury_french_guiana,Fiction (Novel),,n,#,#,#,,,,
mgargar,Michelle Gargar,La Vérité Du Sang,N/A,,mgargar2,2007,French,Ibis Rouge,Matoury,French Guiana,matoury_french_guiana,Nonfiction,,n,#,#,#,,,,
mpbartonromeo,Michelle Paula Barton-Romeo,Prisoners,N/A,,mpbartonromeo1,2014,English,Cambridge University Press,Cambridge,England,cambridge_england,Fiction (Novel),,n,#,#,#,256,,,
maasturias,Miguel Ángel Asturias,The Green Pope,N/A,,maasturias1,1971,English,Delacorte Press,"New York, NY",United States,new_york_ny_united¬†states,Fiction (Novel),,y,#,#,#,386,,,
mcollazo,Miguel Collazo,Dulces Delirios,N/A,,mcollazo10,1996,Spanish,Cuento de Luz,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),n,,#,#,#,,,,
mcollazo,Miguel Collazo,El Viajante,N/A,,mcollazo8,1992,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Novel),n,,#,#,#,"Frank, Eduardo",,,
mcollazo,Miguel Collazo,Trastiendas: Entre Domingo y Lacay,N/A,,mcollazo12,2000,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Novel),n,,#,#,#,,,,
mcollazo,Miguel Collazo,El Laurel del Patio Grande,N/A,,mcollazo4,1978,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Short Story,n,,#,#,#,,,,
mcollazo,Miguel Collazo,El Hilo del Ovillo,N/A,,mcollazo11,1998,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Novel),n,,#,#,#,,,,
mcollazo,Miguel Collazo,Estación Central,N/A,,mcollazo9,1993,Spanish,Instituto Cubano del Libro,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),n,,#,#,#,,,,
mcollazo,Miguel Collazo,El Viaje,N/A,,mcollazo2,1968,Spanish,Instituto del Libro,Havana,Cuba,havana_cuba,Fiction (Novel),n,,#,#,#,,,,
mcollazo,Miguel Collazo,Onoloria y Otros Relatos,N/A,,mcollazo6,1988,Spanish,Unión de Escritores y Artistas,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),n,,#,#,#,,,,
mcollazo,Miguel Collazo,La Gorrita del Papa,N/A,,mcollazo7,1991,Spanish,Unión de Escritores y Artistas de Cuba,Havana,Cuba,havana_cuba,Fiction (Novel),n,,#,#,#,,,,
mcollazo,Miguel Collazo,Estancias Brevarios Completos,N/A,,mcollazo5,1984,Spanish,Unión de Escritores y Artistas de Cuba,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),n,,#,#,#,,,,
mcollazo,Miguel Collazo,El Libro Fantástico de Oaj,N/A,,mcollazo1,1966,Spanish,Unión de Escritores y Artistas de Cuba,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),n,,#,#,#,,,,
mcollazo,Miguel Collazo,El Arco de Belén,N/A,,mcollazo3,1975,Spanish,Unión de Escritores y Artistas de Cuba,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),n,,#,#,#,,,,
mdcarrion,Miguel de Carrión,El Milagro y la Esfinge,N/A,,mdcarrion1,1976,Spanish,Mercaderes,Havana,Cuba,havana_cuba,Fiction (Novel),,n,#,#,#,497,,,
mrcaceres,Milagros Rodríguez Cáceres,Poesía de los Siglos de Oro,N/A,,mrcaceres10,2002,Spanish,Área,Barcelona,Spain,barcelona_spain,,,n,#,#,#,305,,,
mrcaceres,Milagros Rodríguez Cáceres,"Manual de literatura española , 16 vols. ",N/A,,mrcaceres1,1980,Spanish,Cénlit Ediciones,Tafalla,Spain,tafalla_spain,Anthology,,n,#,#,#,848,,,
mrcaceres,Milagros Rodríguez Cáceres,Don Quijote de la Mancha I.,N/A,,mrcaceres12,2005,Spanish,Ciudad Real,Barcelona,Spain,barcelona_spain,,,n,#,#,#,708,,,
mrcaceres,Milagros Rodríguez Cáceres,Las épocas de la literatura española,N/A,,mrcaceres3,1997,Spanish,Ed. Ariel,Barcelona,Spain,barcelona_spain,,,n,#,#,#,416,,,
mrcaceres,Milagros Rodríguez Cáceres,Historia esenciale de la literatura española e hispanoamericana ,N/A,,mrcaceres7,2000,Spanish,Edaf,Madrid,Spain,madrid_spain,,,n,#,#,#,784,,,
mrcaceres,Milagros Rodríguez Cáceres,Don Quijote de la Mancha II.,N/A,,mrcaceres13,2011,Spanish,Edaf,Madrid,Spain,madrid_spain,,,n,#,#,#,1056,,,
mrcaceres,Milagros Rodríguez Cáceres,La ciudad de la niebla,N/A,,mrcaceres2,1993,Spanish,Editorial Bruño,Madrid,Spain,madrid_spain,,,n,#,#,#,352,,,
mrcaceres,Milagros Rodríguez Cáceres,As editor: La vida de Lazarillo de Tormes,N/A,,mrcaceres4,1998,Spanish,Editorial Bruño,Madrid,Spain,madrid_spain,,,n,#,#,#,187,,,
mrcaceres,Milagros Rodríguez Cáceres,As editor: Niebla,N/A,,mrcaceres5,1999,Spanish,Editorial Bruño,Madrid,Spain,madrid_spain,,,n,#,#,#,331,,,
mrcaceres,Milagros Rodríguez Cáceres,Donde hay agravios no hay celos. Abrir el ojo,N/A,,mrcaceres11,2005,Spanish,Editorial Castalia,Madrid,Spain,madrid_spain,,,n,#,#,#,489,,,
mrcaceres,Milagros Rodríguez Cáceres,Literatura española. Historia y textos 1.: Edad Media - Prerrenacimiento - Renacimiento,N/A,,mrcaceres6,1999,Spanish,Editorial Octaedro,Barcelona,Spain,barcelona_spain,,,n,#,#,#,272,,,
mrcaceres,Milagros Rodríguez Cáceres,La vida del Buscón,N/A,,mrcaceres9,2001,Spanish,Editorial Octaedro,Barcelona,Spain,barcelona_spain,,,n,#,#,#,228,,,
mrcaceres,Milagros Rodríguez Cáceres,La vida es sueño,N/A,,mrcaceres8,2001,Spanish,Editorial Octahedro,Barcelona,Spain,barcelona_spain,,,n,#,#,#,224,,,
mrcaceres,Milagros Rodríguez Cáceres,As Editor with Felipe B. Pedraza Jiménez: de Segundo tomo de El ingenioso hidalgo don Quijote de La Mancha,N/A,,mrcaceres14,2014,Spanish,Linkgua,Barcelona,Spain,barcelon_spain,,,n,#,#,#,6,,,
mmandisa,Mosi Mandisa,The Deception is in the Perception,N/A,,mmandisa1,2005,English,Tate Publishing & Enterprises,London,England,london_england,Fiction (Novel),,n,#,#,#,196,,,
mpfernandez,Mylene Pintado Fernández,A Corner of the World,N/A,,mpfernandez8,2014,English,City Lights Publishers,"San Francisco, CA",United States,san_francisco_ca_united¬†states,Fiction (Novel),,y,#,#,#,141,,,
mpfernandez,Mylene Pintado Fernández,Anhedonia,N/A,,mpfernandez1,1999,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,79,,,
mpfernandez,Mylene Pintado Fernández,Otras Plegarias Atendidas,N/A,,mpfernandez2,2003,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Novella),,n,#,#,#,237,,,
mpfernandez,Mylene Pintado Fernández,Little Woman in Blue Jeans,N/A,,mpfernandez4,2008,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Novel),,n,#,#,#,78,,,
mpfernandez,Mylene Pintado Fernández,La Esquina del Mundo,N/A,,mpfernandez7,2011,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Novel),,n,#,#,#,142,,,
mpfernandez,Mylene Pintado Fernández,Agua Dura,N/A,,mpfernandez9,2017,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,177,,,
mpfernandez,Mylene Pintado Fernández,Infiel y Otros Cuentos,N/A,,mpfernandez5,2009,Spanish,Editorial Campana,"New York City, Ny",United States,new_york_ny_united_states,Fiction (Novel),,n,#,#,#,84,,,
